Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
CHEVROLET,AVEO,2008,1400,Manual,Petrol,187000,Ampara,12/31/2024,No Leasing,USED,Available,Available,Available,Available,35.5
CHEVROLET,AVEO UVA LT,2007,1100,Manual,Petrol,198000,Minuwangoda,12/21/2024,No Leasing,USED,Available,Available,Not_Available,Available,27
CHEVROLET,BEAT,2011,1200,Manual,Petrol,154000,Kiribathgoda,12/4/2024,No Leasing,USED,Available,Available,Not_Available,Available,27.5
CHEVROLET,CRUZE,2003,1300,Automatic,Petrol,242000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,35.5
CHEVROLET,CRUZE,2003,1300,Automatic,Petrol,242000,Moratuwa,2/5/2025,No Leasing,USED,Available,Available,Available,Available,34.85
CHEVROLET,CRUZE,2002,1300,Automatic,Petrol,253000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,35.85
CHEVROLET,CRUZE,2004,1320,Automatic,Petrol,231000,Colombo,2/4/2025,No Leasing,USED,Available,Available,Available,Not_Available,37.375
CHEVROLET,CRUZE,2003,1320,Automatic,Petrol,242000,Gampaha,2/3/2025,No Leasing,USED,Available,Available,Available,Available,39.5
CHEVROLET,CRUZE,2002,1320,Automatic,Petrol,253000,Malabe,2/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,39.9
CHEVROLET,CRUZE,2006,1300,Automatic,Petrol,209000,Colombo,2/2/2025,No Leasing,USED,Available,Available,Available,Available,37
CHEVROLET,CRUZE,2004,1300,Automatic,Petrol,231000,Badulla,2/1/2025,No Leasing,USED,Available,Available,Not_Available,Available,37.375
CHEVROLET,CRUZE,2002,1300,Automatic,Petrol,253000,Kurunegala,1/31/2025,No Leasing,USED,Available,Available,Available,Available,36.75
CHEVROLET,CRUZE,2004,1320,Automatic,Petrol,231000,Kelaniya,1/30/2025,No Leasing,USED,Available,Available,Not_Available,Available,36
CHEVROLET,CRUZE,2004,1330,Automatic,Petrol,231000,Kadawatha,1/30/2025,No Leasing,USED,Available,Available,Available,Available,35.75
CHEVROLET,CRUZE,2006,1300,Automatic,Petrol,209000,Kegalle,1/17/2025,No Leasing,USED,Available,Available,Available,Available,37.5
CHEVROLET,CRUZE,2003,1320,Automatic,Petrol,242000,Nuwara-Eliya,1/15/2025,No Leasing,USED,Available,Available,Available,Available,37.9
CHEVROLET,CRUZE,2006,1300,Automatic,Petrol,209000,Horana,1/14/2025,No Leasing,NEW,Available,Available,Not_Available,Available,39
CHEVROLET,CRUZE,2004,1320,Automatic,Petrol,231000,Malabe,1/11/2025,No Leasing,USED,Available,Available,Available,Not_Available,37.375
CHEVROLET,CRUZE,2004,1300,Automatic,Petrol,231000,Kurunegala,1/6/2025,No Leasing,USED,Available,Available,Available,Available,39.5
CHEVROLET,CRUZE,2004,1300,Automatic,Petrol,231000,Gampaha,1/5/2025,No Leasing,USED,Available,Available,Available,Available,37
CHEVROLET,CRUZE,2004,1320,Automatic,Petrol,231000,Colombo,1/27/2025,No Leasing,USED,Available,Not_Available,Not_Available,Available,37
CHEVROLET,CRUZE,2002,1300,Automatic,Petrol,253000,Mirigama,1/27/2025,No Leasing,USED,Available,Available,Available,Available,35
CHEVROLET,CRUZE,2003,1320,Automatic,Petrol,242000,Polonnaruwa,1/26/2025,No Leasing,USED,Available,Available,Available,Available,36.5
CHEVROLET,CRUZE,2003,1300,Automatic,Petrol,242000,Nugegoda,1/25/2025,No Leasing,USED,Available,Available,Available,Available,37.9
CHEVROLET,CRUZE,2004,1300,Automatic,Petrol,231000,Kandy,1/22/2025,No Leasing,USED,Available,Available,Available,Available,39
CHEVROLET,CRUZE,2002,1300,Manual,Petrol,253000,Mirigama,12/18/2024,No Leasing,USED,Available,Available,Available,Available,36.875
CHEVROLET,CRUZE,2003,1300,Automatic,Petrol,242000,Gampaha,12/15/2024,No Leasing,USED,Available,Available,Available,Available,39.9
CHEVROLET,CRUZE GM,2005,1300,Automatic,Petrol,220000,Matugama,2/4/2025,No Leasing,USED,Available,Available,Available,Available,35
CHEVROLET,CRUZE GM,2004,1320,Automatic,Petrol,231000,Malabe,2/3/2025,No Leasing,USED,Available,Available,Available,Available,41.33125
CHEVROLET,CRUZE GM,2003,1300,Automatic,Petrol,242000,Dehiwala-Mount-Lavinia,1/14/2025,No Leasing,USED,Available,Available,Available,Available,37.9
CHEVROLET,CRUZE GM,2005,1319,Automatic,Petrol,220000,Hatton,1/7/2025,No Leasing,USED,Available,Available,Available,Available,37.95
CHEVROLET,CRUZE GM LIMITED,2004,1300,Automatic,Petrol,231000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,39.5
CHEVROLET,CRUZE JAPAN GM SPORT,2004,1300,Automatic,Petrol,231000,Kadawatha,2/3/2025,No Leasing,USED,Available,Available,Available,Available,38.5
CHEVROLET,SPORT,2012,1200,Manual,Petrol,143000,Kesbewa,2/1/2025,No Leasing,USED,Available,Available,Available,Available,325
CHEVROLET,UVA AVEO LT,2007,1198,Manual,Petrol,198000,Colombo,12/18/2024,No Leasing,USED,Available,Available,Not_Available,Available,28
CHEVROLET,UVA HACHBACK,2008,1300,Manual,Petrol,187000,Ratnapura,1/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,25
CITROEN,E-C4,2024,1500,Manual,Electric,11000,Kotte,12/31/2024,No Leasing,NEW,Available,Available,Available,Available,228.5
DAEWOO,CIELO,1996,1500,Manual,Petrol,319000,Gampaha,1/17/2025,No Leasing,USED,Available,Available,Not_Available,Available,9.85
DAEWOO,DAEWOO,1996,1500,Automatic,Petrol,319000,Kurunegala,1/10/2025,Ongoing Lease,USED,Available,Available,Not_Available,Available,17.5
DAEWOO,DAEWOO,1987,1234,Manual,Petrol,418000,Kurunegala,12/8/2024,No Leasing,USED,Available,Available,Available,Not_Available,4.25
DAEWOO,ESPERO GLXI KOREA,2001,1500,Manual,Petrol,264000,Colombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,19.75
DAEWOO,KALOS,2003,1500,Automatic,Petrol,242000,Colombo,2/2/2025,No Leasing,USED,Available,Available,Not_Available,Available,30
DAEWOO,LANOS,2002,1500,Manual,Petrol,253000,Kottawa,12/11/2024,No Leasing,USED,Available,Available,Available,Available,18.5
DAEWOO,LEGANZA,2002,2000,Automatic,Petrol,253000,Kandy,2/3/2025,No Leasing,USED,Available,Available,Available,Available,20
DAEWOO,LEGANZA,2000,2198,Manual,Petrol,275000,Ragama,12/19/2024,No Leasing,USED,Available,Available,Available,Available,13.5
DAEWOO,MATIZ,1999,800,Manual,Petrol,286000,Kadawatha,1/25/2025,No Leasing,USED,Available,Available,Available,Available,12.75
DAEWOO,MATIZ,2001,800,Automatic,Petrol,264000,Horana,12/7/2024,No Leasing,USED,Available,Available,Not_Available,Available,17.75
DAEWOO,NUBIRA,2000,1568,Automatic,Petrol,275000,Panadura,2/5/2025,No Leasing,USED,Available,Available,Not_Available,Available,17.95
DAEWOO,NUBIRA,1999,1500,Manual,Petrol,286000,Kurunegala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,20.25
DAEWOO,NUBIRA,2002,1499,Automatic,Petrol,253000,Colombo,1/31/2025,No Leasing,USED,Available,Available,Available,Available,16.5
DAEWOO,RACER,1995,1500,Manual,Petrol,330000,Chilaw,1/23/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.25
DAEWOO,RACER,1994,1500,Manual,Petrol,341000,Pannala,12/5/2024,No Leasing,USED,Available,Available,Available,Not_Available,10
DAEWOO,RACER GTI SPORT,1994,1500,Manual,Petrol,341000,Ratnapura,2/4/2025,No Leasing,USED,Available,Available,Available,Available,12.75
DAIHATSU,BOOM,2004,1000,Automatic,Petrol,231000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,41.75
DAIHATSU,CHARADE,1986,1200,Manual,Diesel,429000,Negombo,1/16/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.5
DAIHATSU,CHARADE,1991,1000,Manual,Petrol,374000,Matara,1/11/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12
DAIHATSU,CHARADE,1987,990,Manual,Petrol,418000,Kegalle,1/24/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14
DAIHATSU,CHARADE,1989,1000,Manual,Diesel,396000,Balangoda,1/24/2025,No Leasing,USED,Available,Available,Available,Available,11.8
DAIHATSU,CHARADE,1987,1000,Manual,Petrol,418000,Gampola,1/19/2025,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,11.5
DAIHATSU,CHARADE,1989,1000,Manual,Petrol,396000,Maharagama,1/2/2025,No Leasing,USED,Available,Available,Not_Available,Available,7.8
DAIHATSU,CHARADE,1989,990,Manual,Diesel,396000,Balangoda,12/24/2024,No Leasing,USED,Not_Available,Available,Available,Available,11.8
DAIHATSU,CHARADE,1989,1000,Manual,Diesel,396000,Avissawella,12/24/2024,No Leasing,USED,Available,Available,Not_Available,Not_Available,8.75
DAIHATSU,CHARADE,2006,1500,Automatic,Petrol,209000,Rajagiriya,12/24/2024,No Leasing,USED,Available,Available,Available,Available,19.53125
DAIHATSU,CHARADE,1986,1000,Manual,Diesel,429000,Horana,12/15/2024,No Leasing,USED,Not_Available,Not_Available,Not_Available,Available,9
DAIHATSU,CHARADE,1989,1113,Manual,Diesel,396000,Kaduwela,12/15/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.9
DAIHATSU,CHARADE,1996,1500,Automatic,Petrol,319000,Kurunegala,12/15/2024,No Leasing,USED,Available,Available,Available,Available,19.53125
DAIHATSU,CHARADE G100,1991,990,Manual,Petrol,374000,Badulla,1/2/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,12.5
DAIHATSU,CHARADE G100S,1987,1000,Manual,Petrol,418000,Divulapitiya,1/30/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.5
DAIHATSU,CHARADE G100S,1987,990,Manual,Petrol,418000,Embilipitiya,1/14/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.95
DAIHATSU,CHARADE G101S,1989,1000,Manual,Diesel,396000,Kandy,2/2/2025,No Leasing,USED,Available,Available,Not_Available,Available,8
DAIHATSU,CHARADE G101S,1989,1000,Manual,Diesel,396000,Kandy,1/29/2025,No Leasing,USED,Available,Available,Not_Available,Available,8
DAIHATSU,CHARADE G11,1985,1000,Manual,Petrol,440000,Kurunegala,12/4/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.5
DAIHATSU,CHARADE G200S,1997,1300,Manual,Petrol,308000,Dompe,12/14/2024,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,15
DAIHATSU,CHARMANT,1985,1290,Manual,Petrol,440000,Gampaha,12/11/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
DAIHATSU,COPEN,2015,650,Automatic,Petrol,110000,Colombo,12/27/2024,No Leasing,USED,Available,Available,Available,Available,58
DAIHATSU,COPEN X PLAY,2015,660,Automatic,Petrol,110000,Kelaniya,2/2/2025,No Leasing,USED,Available,Available,Not_Available,Available,67
DAIHATSU,CUORE,1997,850,Manual,Petrol,308000,Matara,1/29/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.9
DAIHATSU,CUORE,1994,825,Manual,Petrol,341000,Divulapitiya,1/28/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.75
DAIHATSU,CUORE,1991,800,Manual,Petrol,374000,Kuliyapitiya,1/20/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5
DAIHATSU,CUORE,1997,825,Manual,Petrol,308000,Negombo,12/23/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.25
DAIHATSU,CUOREMIRA,1997,850,Manual,Petrol,308000,Colombo,1/30/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.5
DAIHATSU,DAIHATSU,1982,1300,Manual,Diesel,473000,Elpitiya,1/1/2025,No Leasing,USED,Available,Available,Available,Available,9.5
DAIHATSU,G101S,1994,990,Manual,Diesel,341000,Ja-Ela,1/23/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5
DAIHATSU,JAPAN,1996,847,Manual,Petrol,319000,Matugama,12/17/2024,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,14.5
DAIHATSU,MINI HUMMER,2009,650,Automatic,Petrol,176000,Kandy,2/2/2025,No Leasing,USED,Available,Available,Available,Available,49.75
DAIHATSU,MIRA,1997,847,Manual,Petrol,308000,Colombo,2/5/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,40.6875
DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Pannipitiya,2/5/2025,No Leasing,USED,Available,Available,Available,Available,51
DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Pannipitiya,2/5/2025,No Leasing,USED,Available,Available,Available,Available,50.75
DAIHATSU,MIRA,2017,650,Automatic,Petrol,88000,Colombo,2/3/2025,No Leasing,USED,Available,Available,Available,Available,59.6
DAIHATSU,MIRA,2017,650,Automatic,Petrol,88000,Malabe,2/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,59.9
DAIHATSU,MIRA,1997,890,Manual,Petrol,308000,Dehiwala-Mount-Lavinia,2/2/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
DAIHATSU,MIRA,2024,650,Automatic,Petrol,11000,Dankotuwa,2/1/2025,No Leasing,USED,Available,Available,Not_Available,Available,59.5
DAIHATSU,MIRA,2002,1000,Automatic,Petrol,253000,Kadawatha,2/1/2025,No Leasing,USED,Available,Available,Available,Available,40.6875
DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Pannipitiya,2/1/2025,No Leasing,USED,Available,Available,Available,Available,54.375
DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Pannipitiya,2/1/2025,No Leasing,USED,Available,Available,Available,Available,51
DAIHATSU,MIRA,2019,650,Automatic,Petrol,66000,Malabe,2/1/2025,No Leasing,USED,Available,Available,Available,Available,59.9
DAIHATSU,MIRA,2017,650,Automatic,Petrol,88000,Galle,1/30/2025,No Leasing,USED,Available,Available,Available,Available,59.6
DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Kottawa,1/29/2025,No Leasing,USED,Available,Available,Available,Available,53
DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Kottawa,1/29/2025,No Leasing,USED,Available,Available,Available,Available,52.5
DAIHATSU,MIRA,2017,660,Automatic,Petrol,88000,Kandy,1/18/2025,No Leasing,NEW,Available,Available,Available,Available,59.6
DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Nittambuwa,1/11/2025,No Leasing,USED,Available,Available,Not_Available,Available,52
DAIHATSU,MIRA,1996,650,Manual,Petrol,319000,Gampaha,1/7/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
DAIHATSU,MIRA,2016,660,Automatic,Petrol,99000,Colombo,1/7/2025,No Leasing,USED,Available,Available,Available,Available,54.375
DAIHATSU,MIRA,2017,660,Automatic,Petrol,88000,Gampaha,1/26/2025,No Leasing,USED,Available,Available,Not_Available,Available,56.75
DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Kottawa,1/26/2025,No Leasing,USED,Available,Available,Available,Available,52.5
DAIHATSU,MIRA,2004,660,Automatic,Petrol,231000,Negombo,1/25/2025,No Leasing,USED,Available,Available,Available,Available,40.6875
DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Kottawa,1/25/2025,No Leasing,USED,Available,Available,Available,Available,49.9
DAIHATSU,MIRA,2017,650,Automatic,Petrol,88000,Nittambuwa,1/23/2025,No Leasing,USED,Available,Available,Not_Available,Available,57.75
DAIHATSU,MIRA,1994,800,Manual,Petrol,341000,Kalawana,1/19/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
DAIHATSU,MIRA,1987,800,Manual,Petrol,418000,Kuliyapitiya,1/3/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,40.6875
DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Kuliyapitiya,1/1/2025,No Leasing,USED,Available,Available,Available,Available,52
DAIHATSU,MIRA,2015,660,Automatic,Petrol,110000,Kottawa,1/1/2025,No Leasing,USED,Available,Available,Not_Available,Available,53.5
DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Kandy,12/28/2024,No Leasing,USED,Available,Available,Available,Available,61
DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Galle,12/27/2024,No Leasing,USED,Available,Available,Not_Available,Available,53.5
DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Kuliyapitiya,12/25/2024,No Leasing,USED,Available,Available,Available,Available,52
DAIHATSU,MIRA,2017,660,Automatic,Petrol,88000,Panadura,12/25/2024,No Leasing,USED,Available,Available,Not_Available,Available,64
DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Kadawatha,12/23/2024,No Leasing,USED,Available,Available,Available,Available,54.75
DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Maharagama,12/22/2024,No Leasing,USED,Available,Available,Available,Available,53.5
DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Kandana,12/10/2024,No Leasing,USED,Available,Available,Not_Available,Available,57
DAIHATSU,MIRA ES,2016,660,Automatic,Petrol,99000,Nittambuwa,2/2/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,52
DAIHATSU,MIRA ES,2018,650,Automatic,Petrol,77000,Dehiwala-Mount-Lavinia,1/29/2025,No Leasing,USED,Available,Available,Available,Available,63.4
DAIHATSU,MIRA ES,2016,680,Automatic,Petrol,99000,Kandy,12/21/2024,No Leasing,USED,Available,Available,Not_Available,Available,52
DAIHATSU,MIRA ES SAFETY,2018,660,Automatic,Petrol,77000,Piliyandala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,58
DAIHATSU,MIRA GINO SPECIAL EDITION,2001,650,Automatic,Petrol,264000,Colombo,1/31/2025,No Leasing,USED,Available,Available,Available,Available,41
DAIHATSU,MIRA JAPAN,2003,650,Automatic,Petrol,242000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,35.6
DAIHATSU,MIRA SAFETY,2016,650,Automatic,Petrol,99000,Maharagama,1/22/2025,No Leasing,USED,Available,Available,Available,Available,54
DAIHATSU,MIRA SAFETY,2016,650,Automatic,Petrol,99000,Galle,12/19/2024,No Leasing,USED,Available,Available,Available,Available,54.675
DAIHATSU,MIRA SAFETY,2016,660,Automatic,Petrol,99000,Ragama,12/10/2024,No Leasing,USED,Available,Available,Available,Available,55.35
DAIHATSU,MOVE,2016,660,Automatic,Petrol,99000,Negombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,62.2
DAIHATSU,MOVE,2015,650,Automatic,Petrol,110000,Malabe,2/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,59.9
DAIHATSU,MOVE,2016,650,Automatic,Petrol,99000,Kurunegala,2/2/2025,No Leasing,USED,Available,Available,Available,Available,65.9
DAIHATSU,MOVE,2017,660,Automatic,Petrol,88000,Ambalangoda,1/18/2025,No Leasing,USED,Available,Available,Available,Available,66.5
DAIHATSU,MOVE,2011,650,Automatic,Petrol,154000,Colombo,1/16/2025,No Leasing,USED,Available,Available,Available,Available,46
DAIHATSU,MOVE,2016,650,Automatic,Petrol,99000,Colombo,1/22/2025,No Leasing,USED,Available,Available,Available,Available,58.5
DAIHATSU,MOVE,2006,660,Automatic,Petrol,209000,Galle,12/20/2024,No Leasing,USED,Available,Available,Not_Available,Available,39.3625
DAIHATSU,MOVE,2015,660,Automatic,Petrol,110000,Ragama,12/9/2024,No Leasing,USED,Available,Available,Available,Available,68
DAIHATSU,MOVE JAPAN,2017,680,Automatic,Petrol,88000,Anuradapura,2/3/2025,No Leasing,USED,Available,Available,Available,Available,69.5
DAIHATSU,SPORT,1987,1000,Manual,Diesel,418000,Horana,12/18/2024,No Leasing,USED,Not_Available,Not_Available,Not_Available,Available,6.1
DAIHATSU,TANK,2019,990,Automatic,Petrol,66000,Colombo,12/15/2024,No Leasing,USED,Available,Available,Available,Available,81
DAIHATSU,TANTO,2017,650,Automatic,Petrol,88000,Avissawella,1/31/2025,No Leasing,USED,Available,Available,Available,Available,73
DAIHATSU,YRV,2003,1300,Manual,Petrol,242000,Dambulla,12/31/2024,No Leasing,USED,Available,Available,Available,Available,34
DATSUN,B110,1972,1200,Manual,Petrol,583000,Kurunegala,12/10/2024,No Leasing,USED,Not_Available,Available,Not_Available,Available,5.75
DATSUN,B2 10,1979,1170,Manual,Petrol,506000,Wennappuwa,12/18/2024,No Leasing,USED,Available,Available,Not_Available,Not_Available,5.9
DATSUN,B310,1980,1200,Manual,Petrol,495000,Malabe,1/18/2025,No Leasing,USED,Available,Not_Available,Available,Not_Available,9.5
