brand,model,yom,engine_cc,transmission,fuel_type,mileage,town,leasing,air_condition,power_steering,power_mirror,power_window,price,Age,log_engine_cc,price_transformed,town_is_urban
MERCEDES-BENZ,C180,2009,1800.0,Automatic,Petrol,176000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,108.0,17,7.495541943884256,4.68213122712422,True
MERCEDES-BENZ,C180,2003,1800.0,Automatic,Petrol,242000.0,Malabe,No Leasing,True,True,True,True,98.95,23,7.495541943884256,4.594614672048575,False
MERCEDES-BENZ,C180,2011,1600.0,Automatic,Petrol,154000.0,Ja-Ela,No Leasing,True,True,True,True,109.9,15,7.3777589082278725,4.699570861409576,True
MERCEDES-BENZ,C180,2011,1800.0,Automatic,Petrol,154000.0,Dompe,No Leasing,True,True,True,True,119.5,15,7.495541943884256,4.783316371371566,False
MERCEDES-BENZ,C180,2002,1990.0,Automatic,Petrol,253000.0,Colombo,No Leasing,True,True,True,True,61.84374999999999,24,7.595889917718538,4.124611042802839,True
MERCEDES-BENZ,C180,2016,1600.0,Automatic,Petrol,99000.0,Moratuwa,No Leasing,True,True,True,True,176.89375,10,7.3777589082278725,5.175549269846288,True
MERCEDES-BENZ,C180,2011,1800.0,Automatic,Petrol,154000.0,Embilipitiya,No Leasing,True,True,True,True,176.89375,15,7.495541943884256,5.175549269846288,True
MERCEDES-BENZ,C180,2008,1800.0,Automatic,Petrol,187000.0,Colombo,No Leasing,True,True,True,True,132.0,18,7.495541943884256,4.882801922586371,True
MERCEDES-BENZ,C180,2010,1600.0,Automatic,Petrol,165000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,119.5,16,7.3777589082278725,4.783316371371566,True
MERCEDES-BENZ,C180,2010,1600.0,Automatic,Petrol,165000.0,Colombo,No Leasing,True,True,True,True,139.0,16,7.3777589082278725,4.9344739331306915,True
MERCEDES-BENZ,C180 AMG LINE,2017,1600.0,Automatic,Petrol,88000.0,Nugegoda,No Leasing,True,True,True,True,249.9,9,7.3777589082278725,5.521060837840906,False
MERCEDES-BENZ,C180 BLUEEFFICIENCY,2011,1600.0,Automatic,Petrol,154000.0,Colombo,No Leasing,True,True,True,True,138.0,15,7.3777589082278725,4.927253685157205,True
MERCEDES-BENZ,C180 COMPASSURE,2011,1800.0,Automatic,Petrol,154000.0,Dompe,No Leasing,True,True,True,True,118.0,15,7.495541943884256,4.770684624465665,False
MERCEDES-BENZ,C180 KOMPRESSOR,2010,1600.0,Automatic,Petrol,165000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,109.75,16,7.3777589082278725,4.698205051955281,True
MERCEDES-BENZ,C180 KOMPRESSOR,2010,1600.0,Automatic,Petrol,165000.0,Nittambuwa,No Leasing,True,True,True,True,107.0,16,7.3777589082278725,4.672828834461906,False
MERCEDES-BENZ,C180 LIMOUSINE,2016,1608.0,Automatic,Petrol,99000.0,Wattala,No Leasing,True,True,True,True,255.0,10,7.382746449738912,5.541263545158426,True
MERCEDES-BENZ,C180 M271 REG,2009,1800.0,Automatic,Petrol,176000.0,Colombo,No Leasing,True,True,True,True,98.5,17,7.495541943884256,4.590056548178043,True
MERCEDES-BENZ,C180 W203,2002,1998.0,Automatic,Petrol,253000.0,Kotte,No Leasing,True,True,True,True,74.6,24,7.599901959208498,4.312140507209715,True
MERCEDES-BENZ,C180AMG,2010,1800.0,Automatic,Petrol,165000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,132.5,16,7.495541943884256,4.886582645426277,True
MERCEDES-BENZ,C200,2018,1500.0,Automatic,Petrol,77000.0,Colombo,No Leasing,True,True,True,True,298.0,8,7.313220387090301,5.697093486505405,True
MERCEDES-BENZ,C200,2016,1500.0,Automatic,Petrol,99000.0,Negombo,No Leasing,True,True,True,True,243.0,10,7.313220387090301,5.493061443340548,True
MERCEDES-BENZ,C200,2001,1800.0,Automatic,Petrol,264000.0,Kadawatha,No Leasing,True,True,True,True,69.5,25,7.495541943884256,4.241326752570746,False
MERCEDES-BENZ,C200,2019,1500.0,Automatic,Petrol,66000.0,Embilipitiya,No Leasing,True,True,True,True,325.0,7,7.313220387090301,5.783825182329737,True
MERCEDES-BENZ,C200,2007,1650.0,Automatic,Petrol,198000.0,Gampaha,No Leasing,True,True,True,True,25.75,19,7.408530566894626,3.248434627109745,True
MERCEDES-BENZ,C200,2020,1500.0,Automatic,Petrol,55000.0,Colombo,No Leasing,True,True,True,True,348.0,6,7.313220387090301,5.8522024797744745,True
MERCEDES-BENZ,C200,2007,1587.0,Automatic,Petrol,198000.0,Veyangoda,Ongoing Lease,True,True,True,True,25.75,19,7.369600720526409,3.248434627109745,False
MERCEDES-BENZ,C200,2006,1800.0,Automatic,Petrol,209000.0,Kadawatha,No Leasing,True,True,True,True,69.5,20,7.495541943884256,4.241326752570746,False
MERCEDES-BENZ,C200,2016,1500.0,Automatic,Petrol,99000.0,Negombo,No Leasing,True,True,True,True,243.0,10,7.313220387090301,5.493061443340548,True
MERCEDES-BENZ,C200,2008,1800.0,Automatic,Petrol,187000.0,Bandaragama,No Leasing,True,True,True,True,108.5,18,7.495541943884256,4.686750172980514,False
MERCEDES-BENZ,C200,2019,1500.0,Automatic,Petrol,66000.0,Piliyandala,No Leasing,True,True,True,True,310.0,7,7.313220387090301,5.736572297479192,False
MERCEDES-BENZ,C200,2018,1500.0,Automatic,Petrol,77000.0,Colombo,No Leasing,True,True,True,True,320.0,8,7.313220387090301,5.768320995793772,True
MERCEDES-BENZ,C200,2018,1497.0,Automatic,Hybrid,77000.0,Ragama,No Leasing,True,True,True,True,350.0,8,7.311218384419629,5.857933154483459,False
MERCEDES-BENZ,C200 AMG,2018,1500.0,Automatic,Petrol,77000.0,Colombo,No Leasing,True,True,True,True,285.0,8,7.313220387090301,5.652489180268651,True
MERCEDES-BENZ,C200 AMG,2015,1800.0,Automatic,Petrol,110000.0,Wattala,No Leasing,True,True,True,True,240.0,11,7.495541943884256,5.480638923341991,True
MERCEDES-BENZ,C200 AMG CABRIOLET,2016,2000.0,Automatic,Petrol,99000.0,Colombo,No Leasing,True,True,True,True,335.0,10,7.600902459542082,5.814130531825066,True
MERCEDES-BENZ,C200 AMG PREMIUM,2018,1500.0,Automatic,Petrol,77000.0,Malabe,No Leasing,True,True,True,True,298.0,8,7.313220387090301,5.697093486505405,False
MERCEDES-BENZ,C200 AMG PREMIUM PLUS,2019,1500.0,Automatic,Petrol,66000.0,Colombo,No Leasing,True,True,True,True,325.0,7,7.313220387090301,5.783825182329737,True
MERCEDES-BENZ,C200 AMG PREMIUM PLUS,2020,1500.0,Automatic,Petrol,55000.0,Colombo,No Leasing,True,True,True,True,365.0,6,7.313220387090301,5.8998973535824915,True
MERCEDES-BENZ,C200 AMG PREMIUM PLUS,2018,1500.0,Automatic,Petrol,77000.0,Colombo,No Leasing,True,True,True,True,325.0,8,7.313220387090301,5.783825182329737,True
MERCEDES-BENZ,C200 AVANTGARDE,2007,1800.0,Automatic,Petrol,198000.0,Malabe,No Leasing,True,True,True,True,98.0,19,7.495541943884256,4.584967478670572,False
MERCEDES-BENZ,C200 COUPE SPORT,2001,2000.0,Automatic,Petrol,264000.0,Colombo,No Leasing,True,True,True,True,87.5,25,7.600902459542082,4.471638793363569,True
MERCEDES-BENZ,C200 PREMIUM PLUS,2020,1500.0,Automatic,Petrol,55000.0,Maharagama,No Leasing,True,False,False,False,315.0,6,7.313220387090301,5.752572638825633,True
MERCEDES-BENZ,C200 PREMIUM PLUS,2018,1500.0,Automatic,Petrol,77000.0,Colombo,No Leasing,True,True,True,True,325.9,8,7.313220387090301,5.786590585843515,True
MERCEDES-BENZ,C200 PREMIUM PLUS,2019,1500.0,Automatic,Petrol,66000.0,Malabe,No Leasing,True,True,True,True,315.0,7,7.313220387090301,5.752572638825633,False
MERCEDES-BENZ,C200 W 203,2002,1998.0,Automatic,Petrol,253000.0,Welimada,No Leasing,True,True,True,True,68.0,24,7.599901959208498,4.219507705176107,False
MERCEDES-BENZ,C220,2013,2100.0,Automatic,Diesel,132000.0,Horana,No Leasing,True,True,True,True,130.0,13,7.649692623711514,4.867534450455582,True
MERCEDES-BENZ,C220,2012,2200.0,Automatic,Diesel,143000.0,Maharagama,No Leasing,True,True,True,True,145.0,14,7.696212639346407,4.976733742420574,True
MERCEDES-BENZ,C220 CDI,2013,2144.0,Automatic,Diesel,132000.0,Boralesgamuwa,No Leasing,True,True,True,False,153.75,13,7.670428522190693,5.035327906686628,True
MERCEDES-BENZ,C220 CDI,2013,2144.0,Automatic,Diesel,132000.0,Kurunegala,No Leasing,True,True,True,True,153.75,13,7.670428522190693,5.035327906686628,True
MERCEDES-BENZ,C220 CDI W204,2013,2200.0,Automatic,Diesel,132000.0,Homagama,No Leasing,True,True,True,True,138.0,13,7.696212639346407,4.927253685157205,False
MERCEDES-BENZ,C220 ELEGANCE,1994,2200.0,Manual,Diesel,341000.0,Maharagama,No Leasing,True,True,True,True,43.0,32,7.696212639346407,3.7612001156935624,True
MERCEDES-BENZ,C220D,2012,1500.0,Automatic,Diesel,143000.0,Piliyandala,No Leasing,True,True,True,True,149.0,14,7.313220387090301,5.003946305945459,False
MERCEDES-BENZ,C300,2014,2200.0,Automatic,Diesel,121000.0,Colombo,No Leasing,True,True,True,True,225.0,12,7.696212639346407,5.41610040220442,True
MERCEDES-BENZ,C350,2016,2000.0,Automatic,Hybrid,99000.0,Embilipitiya,No Leasing,True,True,True,True,230.0,10,7.600902459542082,5.438079308923196,True
MERCEDES-BENZ,C350E,2016,2000.0,Automatic,Hybrid,99000.0,Boralesgamuwa,No Leasing,True,True,True,True,250.0,10,7.600902459542082,5.521460917862246,True
MERCEDES-BENZ,C350E PREMIUM SPORT PLUS,2016,2000.0,Automatic,Petrol,99000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,225.0,10,7.600902459542082,5.41610040220442,True
MERCEDES-BENZ,CLA 180,2017,1600.0,Automatic,Petrol,88000.0,Matara,No Leasing,True,True,True,True,216.66666666666669,9,7.3777589082278725,5.378360074221574,True
MERCEDES-BENZ,CLA 180,2017,1590.0,Automatic,Petrol,88000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,222.0,9,7.371489295214277,5.402677381872279,True
MERCEDES-BENZ,CLA 180,2017,1800.0,Automatic,Petrol,88000.0,Colombo,No Leasing,True,True,True,True,230.0,9,7.495541943884256,5.438079308923196,True
MERCEDES-BENZ,CLA 180,2017,1600.0,Automatic,Petrol,88000.0,Galle,No Leasing,True,True,True,True,198.0,9,7.3777589082278725,5.288267030694535,True
MERCEDES-BENZ,CLA 180,2019,1300.0,Automatic,Petrol,66000.0,Ragama,No Leasing,True,True,True,True,290.0,7,7.170119543449628,5.66988092298052,False
MERCEDES-BENZ,CLA 180,2019,1350.0,Automatic,Petrol,66000.0,Gampaha,No Leasing,True,True,True,True,290.0,7,7.2078598714324755,5.66988092298052,True
MERCEDES-BENZ,CLA 180 AMG,2017,1600.0,Automatic,Petrol,88000.0,Kandy,No Leasing,True,True,True,True,220.0,9,7.3777589082278725,5.393627546352362,True
MERCEDES-BENZ,CLA 180 AMG PREMIUM,2019,1300.0,Automatic,Petrol,66000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,269.0,7,7.170119543449628,5.594711379601839,True
MERCEDES-BENZ,CLA 200,2019,1332.0,Automatic,Petrol,66000.0,Malabe,No Leasing,True,True,True,True,315.0,7,7.194436851100335,5.752572638825633,False
MERCEDES-BENZ,CLA 200 AMG,2015,1500.0,Automatic,Petrol,110000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,189.5,11,7.313220387090301,5.244389024522481,True
MERCEDES-BENZ,CLA 200 AMG EDITION,2014,1600.0,Automatic,Petrol,121000.0,Colombo,No Leasing,True,True,True,True,189.5,12,7.3777589082278725,5.244389024522481,True
MERCEDES-BENZ,CLA 200 AMG PREMIUM,2014,1600.0,Automatic,Petrol,121000.0,Nugegoda,No Leasing,True,True,True,True,179.0,12,7.3777589082278725,5.187385805840755,False
MERCEDES-BENZ,E200,1998,1998.0,Manual,Petrol,297000.0,Panadura,No Leasing,True,True,True,True,44.95,28,7.599901959208498,3.8055507609176296,True
MERCEDES-BENZ,E200,2013,1990.0,Automatic,Petrol,132000.0,Maharagama,No Leasing,True,False,False,False,235.0,13,7.595889917718538,5.459585514144159,True
MERCEDES-BENZ,E200,2010,1800.0,Automatic,Petrol,165000.0,Colombo,No Leasing,True,True,True,True,152.5,16,7.495541943884256,5.0271645960474665,True
MERCEDES-BENZ,E200,1997,1998.0,Manual,Petrol,308000.0,Panadura,No Leasing,True,True,True,True,44.95,29,7.599901959208498,3.8055507609176296,True
MERCEDES-BENZ,E200,2010,1800.0,Automatic,Petrol,165000.0,Kadawatha,No Leasing,True,True,True,True,152.5,16,7.495541943884256,5.0271645960474665,False
MERCEDES-BENZ,E200,2003,1800.0,Automatic,Petrol,242000.0,Nittambuwa,No Leasing,True,True,True,True,91.0,23,7.495541943884256,4.51085950651685,False
MERCEDES-BENZ,E200,1997,1998.0,Automatic,Petrol,308000.0,Panadura,No Leasing,True,True,True,True,44.95,29,7.599901959208498,3.8055507609176296,True
MERCEDES-BENZ,E200,1988,2000.0,Manual,Diesel,407000.0,Kadugannawa,No Leasing,True,True,True,True,39.5,38,7.600902459542082,3.676300671907076,True
MERCEDES-BENZ,E200,2016,2000.0,Automatic,Petrol,99000.0,Colombo,No Leasing,True,True,True,True,405.0,10,7.600902459542082,6.003887067106539,True
MERCEDES-BENZ,E200,1997,1998.0,Manual,Petrol,308000.0,Panadura,No Leasing,True,True,True,True,49.95,29,7.599901959208498,3.9110225050945626,True
MERCEDES-BENZ,E200 AVANTGARDE,2010,1800.0,Automatic,Petrol,165000.0,Piliyandala,No Leasing,True,True,True,True,151.0,16,7.495541943884256,5.017279836814924,False
MERCEDES-BENZ,E200 KOMPRESSOR,2002,1796.0,Manual,Petrol,253000.0,Colombo,No Leasing,True,True,True,True,72.0,24,7.493317248862145,4.276666119016055,True
MERCEDES-BENZ,E200 PREMIUM,2015,2000.0,Automatic,Petrol,110000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,255.0,11,7.600902459542082,5.541263545158426,True
MERCEDES-BENZ,E200 W 212,2010,1800.0,Automatic,Petrol,165000.0,Moratuwa,No Leasing,True,True,True,True,160.0,16,7.495541943884256,5.075173815233827,True
MERCEDES-BENZ,E200 W210,1997,2000.0,Manual,Petrol,308000.0,Ambalangoda,No Leasing,True,True,False,True,42.0,29,7.600902459542082,3.7376696182833684,True
MERCEDES-BENZ,E200 W212,2010,1800.0,Automatic,Petrol,165000.0,Matale,No Leasing,True,True,True,True,160.0,16,7.495541943884256,5.075173815233827,True
MERCEDES-BENZ,E220,2015,1500.0,Automatic,Diesel,110000.0,Gampaha,No Leasing,True,True,True,True,250.0,11,7.313220387090301,5.521460917862246,True
MERCEDES-BENZ,E220,2013,2144.0,Automatic,Diesel,132000.0,Colombo,No Leasing,True,True,True,True,204.5,13,7.670428522190693,5.320567975482857,True
MERCEDES-BENZ,E220 CDI,2006,2150.0,Automatic,Diesel,209000.0,Battaramulla,No Leasing,True,True,True,True,116.5,20,7.673223121121708,4.757891273005756,False
MERCEDES-BENZ,E220 CDI,2017,2200.0,Automatic,Diesel,88000.0,Colombo,No Leasing,True,True,True,True,375.0,9,7.696212639346407,5.926926025970411,True
MERCEDES-BENZ,E230,2008,2500.0,Automatic,Petrol,187000.0,Gampaha,No Leasing,True,True,True,True,125.0,18,7.824046010856292,4.8283137373023015,True
MERCEDES-BENZ,E240,2003,2500.0,Automatic,Petrol,242000.0,Kandy,No Leasing,True,True,True,True,86.5,23,7.824046010856292,4.460144413937834,True
MERCEDES-BENZ,E240 AMG,2004,2596.0,Automatic,Petrol,231000.0,Kegalle,No Leasing,True,True,True,True,120.0,22,7.86172707782398,4.787491742782046,True
MERCEDES-BENZ,E240 ELEGANCE,2003,2500.0,Automatic,Petrol,242000.0,Piliyandala,No Leasing,True,True,True,True,98.5,23,7.824046010856292,4.590056548178043,False
MERCEDES-BENZ,E250,1998,2500.0,Automatic,Diesel,297000.0,Kotte,No Leasing,True,True,True,True,67.0,28,7.824046010856292,4.204692619390966,True
MERCEDES-BENZ,E300,2015,2200.0,Automatic,Hybrid,110000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,224.5,11,7.696212639346407,5.413875707182309,True
MERCEDES-BENZ,E300,2014,2200.0,Automatic,Diesel,121000.0,Colombo,No Leasing,True,True,True,True,204.25,12,7.696212639346407,5.319344733740112,True
MERCEDES-BENZ,E300,2014,2000.0,Automatic,Diesel,121000.0,Nittambuwa,No Leasing,True,True,True,True,223.0,12,7.600902459542082,5.407171771460119,False
MERCEDES-BENZ,E300,2015,2200.0,Automatic,Diesel,110000.0,Homagama,No Leasing,True,True,True,True,215.0,11,7.696212639346407,5.3706380281276624,False
MERCEDES-BENZ,E300,2015,1980.0,Automatic,Hybrid,110000.0,Nittambuwa,No Leasing,True,True,True,True,233.16666666666669,11,7.590852123688581,5.451753505437426,False
MERCEDES-BENZ,E300,2014,1979.0,Automatic,Hybrid,121000.0,Kurunegala,No Leasing,True,True,True,True,223.0,12,7.590346945602565,5.407171771460119,True
MERCEDES-BENZ,E300,2015,2200.0,Automatic,Diesel,110000.0,Kurunegala,No Leasing,True,True,True,True,243.58333333333337,11,7.696212639346407,5.4954591153232455,True
MERCEDES-BENZ,E300 AMG,2014,2200.0,Automatic,Hybrid,121000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,207.5,12,7.696212639346407,5.335131339670753,True
MERCEDES-BENZ,E300 BLUETEC,2014,2200.0,Automatic,Diesel,121000.0,Nittambuwa,Ongoing Lease,True,True,True,True,59.75,12,7.696212639346407,4.09016919081162,False
MERCEDES-BENZ,E300 BLUETEC,2015,2190.0,Automatic,Diesel,110000.0,Colombo,No Leasing,True,True,True,True,219.5,11,7.691656822810547,5.391352232515226,True
MERCEDES-BENZ,E300 BLUETEC,2014,2000.0,Automatic,Diesel,121000.0,Colombo,No Leasing,True,True,True,True,199.5,12,7.600902459542082,5.295814236329918,True
MERCEDES-BENZ,E300 BLUETEC AMG,2013,2500.0,Automatic,Hybrid,132000.0,Colombo,No Leasing,True,True,True,True,219.5,13,7.824046010856292,5.391352232515226,True
MERCEDES-BENZ,E300 BLUETECH-HYBRID,2015,2200.0,Automatic,Diesel,110000.0,Colombo,No Leasing,True,True,True,True,215.0,11,7.696212639346407,5.3706380281276624,True
MERCEDES-BENZ,E300 BLUTEC,2015,2000.0,Automatic,Diesel,110000.0,Colombo,No Leasing,True,True,True,True,209.5,11,7.600902459542082,5.344723739362192,True
MERCEDES-BENZ,E350 AMG PREMIUM PLUS,2017,2000.0,Automatic,Petrol,88000.0,Colombo,No Leasing,True,True,True,True,360.0,9,7.600902459542082,5.886104031450156,True
MERCEDES-BENZ,E350E,2018,2000.0,Automatic,Hybrid,77000.0,Colombo,No Leasing,True,True,True,True,375.0,8,7.600902459542082,5.926926025970411,True
MERCEDES-BENZ,E350E,2017,2000.0,Automatic,Hybrid,88000.0,Nugegoda,No Leasing,True,True,True,True,339.75,9,7.600902459542082,5.8282100530312535,False
MERCEDES-BENZ,E350E AMG PREMIUM,2017,2000.0,Automatic,Hybrid,88000.0,Malabe,No Leasing,True,True,True,True,322.0,9,7.600902459542082,5.7745515455444085,False
MERCEDES-BENZ,E350E AMG PREMIUM,2017,2000.0,Automatic,Hybrid,88000.0,Colombo,No Leasing,True,True,True,True,315.0,9,7.600902459542082,5.752572638825633,True
MERCEDES-BENZ,ELEGANCE,2010,1600.0,Automatic,Petrol,165000.0,Kottawa,No Leasing,True,True,True,True,118.0,16,7.3777589082278725,4.770684624465665,False
MERCEDES-BENZ,S320,2001,3200.0,Automatic,Diesel,264000.0,Kolonnawa,No Leasing,True,True,True,True,14.0,25,8.070906088787819,2.6390573296152584,True
MERCEDES-BENZ,S320 LWB,2004,1500.0,Automatic,Petrol,231000.0,Kadawatha,No Leasing,True,True,True,True,125.0,22,7.313220387090301,4.8283137373023015,False
MERCEDES-BENZ,S350,2011,3000.0,Automatic,Petrol,154000.0,Boralesgamuwa,No Leasing,True,True,True,True,260.0,15,8.006367567650246,5.560681631015528,True
MERCEDES-BENZ,S350,2004,3000.0,Automatic,Petrol,231000.0,Colombo,No Leasing,True,True,True,True,95.0,22,8.006367567650246,4.553876891600541,True
MERCEDES-BENZ,S350,2005,3000.0,Automatic,Petrol,220000.0,Ja-Ela,No Leasing,True,True,True,True,180.0,21,8.006367567650246,5.19295685089021,True
MERCEDES-BENZ,S350 W220,2004,3750.0,Automatic,Petrol,231000.0,Kotte,No Leasing,True,True,True,True,84.5,22,8.229511118964457,4.436751534363128,True
MERCEDES-BENZ,S400 LONG WHEEL BASE,2015,3500.0,Automatic,Petrol,110000.0,Colombo,No Leasing,True,True,True,True,550.0,11,8.160518247477505,6.309918278226516,True
MERCEDES-BENZ,SEL300,1988,3000.0,Automatic,Diesel,407000.0,Panadura,No Leasing,True,True,False,True,37.0,38,8.006367567650246,3.6109179126442243,True
MERCEDES-BENZ,SLK 200,2015,2000.0,Automatic,Petrol,110000.0,Battaramulla,No Leasing,True,True,True,True,199.0,11,7.600902459542082,5.293304824724492,False
MERCEDES-BENZ,SLK200,2013,1990.0,Automatic,Petrol,132000.0,Colombo,No Leasing,True,True,True,True,230.0,13,7.595889917718538,5.438079308923196,True
MERCEDES-BENZ,W 123,1980,3000.0,Automatic,Diesel,495000.0,Galle,No Leasing,True,True,False,True,25.0,46,8.006367567650246,3.2188758248682006,True
MERCEDES-BENZ,W 124 AMG,1989,2500.0,Automatic,Diesel,396000.0,Colombo,No Leasing,True,True,True,True,37.6,37,7.824046010856292,3.6270040503958487,True
MERCEDES-BENZ,W 126,1989,3000.0,Manual,Diesel,396000.0,Gampaha,No Leasing,True,True,False,False,43.0,37,8.006367567650246,3.7612001156935624,True
MERCEDES-BENZ,W 126 S CLASS 280 S,1989,3000.0,Manual,Diesel,396000.0,Gampaha,No Leasing,True,True,False,False,35.0,37,8.006367567650246,3.5553480614894135,True
MERCEDES-BENZ,W115,1975,2400.0,Manual,Diesel,550000.0,Kelaniya,No Leasing,False,True,False,False,16.5,51,7.783224016336037,2.803360380906535,False
MERCEDES-BENZ,W115,1979,2400.0,Manual,Diesel,506000.0,Matugama,No Leasing,True,False,False,False,11.5,47,7.783224016336037,2.4423470353692043,False
MERCEDES-BENZ,W123,1982,1998.0,Manual,Diesel,473000.0,Kiribathgoda,No Leasing,True,True,False,True,35.0,44,7.599901959208498,3.5553480614894135,False
MERCEDES-BENZ,W123,1979,1500.0,Manual,Diesel,506000.0,Colombo,No Leasing,True,True,False,False,31.0,47,7.313220387090301,3.4339872044851463,True
MERCEDES-BENZ,W123,1978,2000.0,Manual,Diesel,517000.0,Colombo,No Leasing,True,True,False,False,20.0,48,7.600902459542082,2.995732273553991,True
MERCEDES-BENZ,W124,1986,2200.0,Manual,Diesel,429000.0,Gampaha,No Leasing,True,True,True,True,45.0,40,7.696212639346407,3.8066624897703196,True
MERCEDES-BENZ,W124,1986,2000.0,Manual,Petrol,429000.0,Battaramulla,No Leasing,True,True,True,True,34.5,40,7.600902459542082,3.5409593240373143,False
MERCEDES-BENZ,W202,1997,1800.0,Automatic,Petrol,308000.0,Nugegoda,No Leasing,True,True,True,True,54.5,29,7.495541943884256,3.9982007016691985,False
MERCEDES-BENZ,W202 C180 ELEGANCE,1996,1800.0,Manual,Petrol,319000.0,Gampaha,No Leasing,True,True,True,True,58.5,30,7.495541943884256,4.069026754237811,True
MERCEDES-BENZ,W202 C200 AMG SPORT,1994,2000.0,Automatic,Diesel,341000.0,Ratnapura,No Leasing,True,True,True,True,52.0,32,7.600902459542082,3.9512437185814275,True
MERCEDES-BENZ,W202 C220,1995,2200.0,Manual,Diesel,330000.0,Kadawatha,No Leasing,True,True,True,True,47.5,31,7.696212639346407,3.8607297110405954,False
MERCEDES-BENZ,W203,2001,1998.0,Automatic,Petrol,264000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,77.0,25,7.599901959208498,4.343805421853684,True
MERCEDES-BENZ,W203 C180 ELEGANCE,2002,1998.0,Automatic,Petrol,253000.0,Colombo,No Leasing,True,True,True,True,55.0,24,7.599901959208498,4.007333185232471,True
MERCEDES-BENZ,W203 C220 CDI,2001,2400.0,Manual,Diesel,264000.0,Malabe,Ongoing Lease,True,True,True,True,28.0,25,7.783224016336037,3.332204510175204,False
MERCEDES-BENZ,W205,2015,2200.0,Automatic,Diesel,110000.0,Matale,Ongoing Lease,True,True,True,True,235.0,11,7.696212639346407,5.459585514144159,True
MERCEDES-BENZ,W210 E 320,1998,3200.0,Automatic,Petrol,297000.0,Pannipitiya,No Leasing,True,True,True,True,26.0,28,8.070906088787819,3.258096538021482,False
MERCEDES-BENZ,W210 E200,1996,1600.0,Automatic,Petrol,319000.0,Kadawatha,No Leasing,True,True,True,True,31.5,30,7.3777589082278725,3.449987545831587,False
MERCEDES-BENZ,W210 E200,1998,1998.0,Automatic,Petrol,297000.0,Kiribathgoda,No Leasing,True,True,True,True,49.9,28,7.599901959208498,3.910021002757473,False
MERCEDES-BENZ,W210 E200,1996,2000.0,Manual,Petrol,319000.0,Kesbewa,No Leasing,True,True,False,True,48.5,30,7.600902459542082,3.8815637979434374,True
MERCEDES-BENZ,W210 E200,1998,1988.0,Manual,Petrol,297000.0,Kadawatha,No Leasing,True,True,False,True,45.0,28,7.59488438721652,3.8066624897703196,False
MERCEDES-BENZ,W210 E240,1999,2400.0,Automatic,Petrol,286000.0,Negombo,No Leasing,True,True,True,True,59.75,27,7.783224016336037,4.09016919081162,True
MERCEDES-BENZ,W211,2004,1800.0,Automatic,Petrol,231000.0,Rajagiriya,No Leasing,True,True,True,True,87.5,22,7.495541943884256,4.471638793363569,False
MERCEDES-BENZ,W211 E240,2003,2596.0,Automatic,Petrol,242000.0,Kalutara,No Leasing,True,True,True,True,83.0,23,7.86172707782398,4.418840607796598,True
MERCEDES-BENZ,W211 E240,2003,2596.0,Automatic,Petrol,242000.0,Kalutara,No Leasing,True,True,True,True,83.0,23,7.86172707782398,4.418840607796598,True
MERCEDES-BENZ,W211 E240,2003,2600.0,Manual,Petrol,242000.0,Kegalle,No Leasing,True,True,True,True,90.1875,23,7.8632667240095735,4.5018908365340895,True
MERCEDES-BENZ,W211 E240,2002,1500.0,Automatic,Petrol,253000.0,Pannipitiya,No Leasing,True,True,True,True,78.0,24,7.313220387090301,4.356708826689592,False
MERCEDES-BENZ,WDB201,1985,2000.0,Manual,Diesel,440000.0,Panadura,No Leasing,True,True,False,False,28.5,41,7.600902459542082,3.349904087274605,True
MG,4 TROPHY,2023,1500.0,Automatic,Electric,22000.0,Dehiwala-Mount-Lavinia,No Leasing,True,True,True,True,185.0,3,7.313220387090301,5.220355825078324,True
MG,6,2014,1800.0,Automatic,Petrol,121000.0,Nugegoda,No Leasing,True,True,True,True,78.0,12,7.495541943884256,4.356708826689592,False
MG,MG6,2014,1799.0,Manual,Petrol,121000.0,Katunayake,No Leasing,True,True,True,True,63.5,12,7.4949862339505335,4.151039905898646,True
MICRO,AMBASSADOR,2003,1990.0,Manual,Diesel,242000.0,Colombo,No Leasing,True,True,False,False,15.5,23,7.595889917718538,2.740840023925201,True
MICRO,BAIC,2018,1500.0,Automatic,Petrol,77000.0,Ja-Ela,No Leasing,True,True,True,True,53.5,8,7.313220387090301,3.979681653901961,True
MICRO,BAIC,2018,1500.0,Automatic,Petrol,77000.0,Colombo,No Leasing,True,True,True,True,55.0,8,7.313220387090301,4.007333185232471,True
